FIPS,Area (Land),Area (Water),Place (State FIPS + Place FIPS),Qualified Area Name,Total_Pop,Perc_Pov
34021001500,627775,2393,34,"Census Tract 15, Mercer County, New Jersey",3460,15.98
34021001600,303130,8128,34,"Census Tract 16, Mercer County, New Jersey",1490,6.72
34021001700,976782,0,34,"Census Tract 17, Mercer County, New Jersey",3702,34.62
34021001800,1159610,10550,34,"Census Tract 18, Mercer County, New Jersey",4157,5.48
34021001900,714252,15677,34,"Census Tract 19, Mercer County, New Jersey",1832,70.13
34021002000,512398,8193,34,"Census Tract 20, Mercer County, New Jersey",1375,15.13
34021002100,933849,1829,34,"Census Tract 21, Mercer County, New Jersey",4693,24.29
34021002200,1163978,8770,34,"Census Tract 22, Mercer County, New Jersey",5476,15.58
34021002500,10255921,1504419,34,"Census Tract 25, Mercer County, New Jersey",8714,4.47
34021002601,1898400,0,34,"Census Tract 26.01, Mercer County, New Jersey",4777,4.67
34021002602,1931899,7108,34,"Census Tract 26.02, Mercer County, New Jersey",4741,3.6
34021002701,2557007,1675,34,"Census Tract 27.01, Mercer County, New Jersey",4731,10.46
34021002702,5399790,15413,34,"Census Tract 27.02, Mercer County, New Jersey",6722,6.95
34021002800,2317338,1972,34,"Census Tract 28, Mercer County, New Jersey",6871,3.39
34021002902,4990120,111611,34,"Census Tract 29.02, Mercer County, New Jersey",5019,1.45
34021002903,5549311,61595,34,"Census Tract 29.03, Mercer County, New Jersey",3996,1.49
34021002904,7597739,49442,34,"Census Tract 29.04, Mercer County, New Jersey",4928,1.04
34021003001,26068847,176740,34,"Census Tract 30.01, Mercer County, New Jersey",6118,5.14
34021003002,6002549,555,34,"Census Tract 30.02, Mercer County, New Jersey",5592,2.02
34021003003,7953704,78072,34,"Census Tract 30.03, Mercer County, New Jersey",5433,15.35
34021003004,4133284,0,34,"Census Tract 30.04, Mercer County, New Jersey",5420,0
34021003006,4843828,154145,34,"Census Tract 30.06, Mercer County, New Jersey",4712,1.13
34021003007,2042600,0,34,"Census Tract 30.07, Mercer County, New Jersey",2959,3.87
34021003008,4002813,0,34,"Census Tract 30.08, Mercer County, New Jersey",5479,1.87
34021003009,4623638,75545,34,"Census Tract 30.09, Mercer County, New Jersey",5590,10.12
34021003100,2997700,99908,34,"Census Tract 31, Mercer County, New Jersey",4340,10.14
34021003201,7430361,15969,34,"Census Tract 32.01, Mercer County, New Jersey",8274,3.86
34021003202,8576487,222949,34,"Census Tract 32.02, Mercer County, New Jersey",5061,2.63
34021003301,11932456,39541,34,"Census Tract 33.01, Mercer County, New Jersey",7351,0
34021003303,5721802,91194,34,"Census Tract 33.03, Mercer County, New Jersey",5554,8.11
34021003304,19608590,198254,34,"Census Tract 33.04, Mercer County, New Jersey",1755,1.79
34021003400,2212965,0,34,"Census Tract 34, Mercer County, New Jersey",2944,8.63
34021003500,5212058,0,34,"Census Tract 35, Mercer County, New Jersey",6158,2.33
34021003601,1593679,235,34,"Census Tract 36.01, Mercer County, New Jersey",3735,16.11
34021003602,1727093,0,34,"Census Tract 36.02, Mercer County, New Jersey",2651,8.36
34021003703,3804908,66976,34,"Census Tract 37.03, Mercer County, New Jersey",7459,4.93
34021003704,3443426,0,34,"Census Tract 37.04, Mercer County, New Jersey",2568,0
34021003706,5070986,297753,34,"Census Tract 37.06, Mercer County, New Jersey",3781,5.44
34021003707,6847860,8722,34,"Census Tract 37.07, Mercer County, New Jersey",1581,14.4
34021003708,9472687,528084,34,"Census Tract 37.08, Mercer County, New Jersey",4831,3.52
34021003800,78841066,1575871,34,"Census Tract 38, Mercer County, New Jersey",6764,0.71
34021003902,1874277,0,34,"Census Tract 39.02, Mercer County, New Jersey",1828,2
34021003903,2488739,7537,34,"Census Tract 39.03, Mercer County, New Jersey",2798,2.58
34021003904,16061286,319910,34,"Census Tract 39.04, Mercer County, New Jersey",6171,1.18
34021003905,55501631,367447,34,"Census Tract 39.05, Mercer County, New Jersey",4534,0.69
34021004000,1747469,0,34,"Census Tract 40, Mercer County, New Jersey",5804,1.36
34021004203,16376187,158276,34,"Census Tract 42.03, Mercer County, New Jersey",3366,3.42
34021004204,14441099,1025688,34,"Census Tract 42.04, Mercer County, New Jersey",5851,6.29
34021004205,9475763,21317,34,"Census Tract 42.05, Mercer County, New Jersey",5180,4.14
34021004206,1500407,0,34,"Census Tract 42.06, Mercer County, New Jersey",2228,3.08
34021004306,18348919,1264881,34,"Census Tract 43.06, Mercer County, New Jersey",4961,0.63
34021004307,8429594,32132,34,"Census Tract 43.07, Mercer County, New Jersey",6546,2.73
34021004309,34637514,243456,34,"Census Tract 43.09, Mercer County, New Jersey",4845,1.25
34021004311,4444644,86319,34,"Census Tract 43.11, Mercer County, New Jersey",7518,4.27
34021004312,13859469,32019,34,"Census Tract 43.12, Mercer County, New Jersey",3069,0
34021004313,2381007,2296,34,"Census Tract 43.13, Mercer County, New Jersey",5027,26.03
34021004314,15702645,310559,34,"Census Tract 43.14, Mercer County, New Jersey",5700,0.8
34021004315,7315343,180812,34,"Census Tract 43.15, Mercer County, New Jersey",3082,0
34021004316,13994240,35121,34,"Census Tract 43.16, Mercer County, New Jersey",4475,2.3
34021004403,3194246,85685,34,"Census Tract 44.03, Mercer County, New Jersey",5869,0
34021004404,3270296,102184,34,"Census Tract 44.04, Mercer County, New Jersey",8315,2.45
34021004406,7961027,18249,34,"Census Tract 44.06, Mercer County, New Jersey",5104,7.47
34021004407,5095429,5387,34,"Census Tract 44.07, Mercer County, New Jersey",7298,3.98
34021004408,8193897,31173,34,"Census Tract 44.08, Mercer County, New Jersey",5303,6.77
34021004409,15798661,73668,34,"Census Tract 44.09, Mercer County, New Jersey",3817,3.82
34021004501,1579672,381,34,"Census Tract 45.01, Mercer County, New Jersey",6972,0
34021004502,1358792,0,34,"Census Tract 45.02, Mercer County, New Jersey",1050,22.46
34021980000,65523,0,34,"Census Tract 9800, Mercer County, New Jersey",1041,
34023000101,1783946,0,34,"Census Tract 1.01, Middlesex County, New Jersey",3601,0
34023000102,2939816,46647,34,"Census Tract 1.02, Middlesex County, New Jersey",4359,3.67
34023000200,4310874,9308,34,"Census Tract 2, Middlesex County, New Jersey",6558,17.52
34023000300,2751130,0,34,"Census Tract 3, Middlesex County, New Jersey",7711,24.48
34023000401,2232068,4973,34,"Census Tract 4.01, Middlesex County, New Jersey",3424,2.84
34023000403,2232121,7523,34,"Census Tract 4.03, Middlesex County, New Jersey",6101,0
34023000404,2430196,29771,34,"Census Tract 4.04, Middlesex County, New Jersey",6026,4.71
34023000501,2499641,0,34,"Census Tract 5.01, Middlesex County, New Jersey",5021,6.39
34023000503,1478476,42498,34,"Census Tract 5.03, Middlesex County, New Jersey",2943,4.73
34023000504,871977,0,34,"Census Tract 5.04, Middlesex County, New Jersey",4763,3.21
34023000603,10652202,43267,34,"Census Tract 6.03, Middlesex County, New Jersey",2367,1.67
34023000608,716364,0,34,"Census Tract 6.08, Middlesex County, New Jersey",1733,0
34023000609,2370278,393,34,"Census Tract 6.09, Middlesex County, New Jersey",2732,5.21
34023000610,2704355,427,34,"Census Tract 6.10, Middlesex County, New Jersey",5765,2.64
34023000701,4303311,77372,34,"Census Tract 7.01, Middlesex County, New Jersey",3234,2.42
34023000702,7880888,89818,34,"Census Tract 7.02, Middlesex County, New Jersey",5979,0.92
34023000801,1842791,0,34,"Census Tract 8.01, Middlesex County, New Jersey",3762,0.97
34023000802,1674149,0,34,"Census Tract 8.02, Middlesex County, New Jersey",2726,7.84
34023000901,1397810,86747,34,"Census Tract 9.01, Middlesex County, New Jersey",2468,9.6
34023000902,2589349,1258,34,"Census Tract 9.02, Middlesex County, New Jersey",4444,1.82
34023001001,1887962,1490,34,"Census Tract 10.01, Middlesex County, New Jersey",3258,0
34023001003,8532326,935,34,"Census Tract 10.03, Middlesex County, New Jersey",5358,1.18
34023001004,3562518,0,34,"Census Tract 10.04, Middlesex County, New Jersey",2215,2.91
34023001100,2014472,14075,34,"Census Tract 11, Middlesex County, New Jersey",5401,2.59
34023001200,1296681,0,34,"Census Tract 12, Middlesex County, New Jersey",5555,11.47
34023001300,1405416,5418,34,"Census Tract 13, Middlesex County, New Jersey",4025,0.86
34023001409,2693909,378,34,"Census Tract 14.09, Middlesex County, New Jersey",3562,1.32
34023001410,1989399,0,34,"Census Tract 14.10, Middlesex County, New Jersey",4134,9.7
34023001411,2387775,0,34,"Census Tract 14.11, Middlesex County, New Jersey",3559,0.94
34023001412,4399190,7374,34,"Census Tract 14.12, Middlesex County, New Jersey",3928,4.29
34023001413,3392108,10258,34,"Census Tract 14.13, Middlesex County, New Jersey",5836,1.47
34023001414,3170899,0,34,"Census Tract 14.14, Middlesex County, New Jersey",5777,0
34023001415,5372214,2595,34,"Census Tract 14.15, Middlesex County, New Jersey",5371,0
34023001417,1670027,0,34,"Census Tract 14.17, Middlesex County, New Jersey",2025,2.16
34023001418,1755076,1336,34,"Census Tract 14.18, Middlesex County, New Jersey",5184,4.71
34023001419,820181,0,34,"Census Tract 14.19, Middlesex County, New Jersey",3216,5.81
34023001502,3665705,64495,34,"Census Tract 15.02, Middlesex County, New Jersey",6499,4.93
34023001504,3622804,0,34,"Census Tract 15.04, Middlesex County, New Jersey",6732,6.55
34023001505,1669664,7265,34,"Census Tract 15.05, Middlesex County, New Jersey",2121,0
34023001506,3596422,2331,34,"Census Tract 15.06, Middlesex County, New Jersey",6931,3.89
34023001600,1421655,0,34,"Census Tract 16, Middlesex County, New Jersey",4833,4.07
34023001701,3774789,0,34,"Census Tract 17.01, Middlesex County, New Jersey",5666,2.57
34023001702,1615242,0,34,"Census Tract 17.02, Middlesex County, New Jersey",3406,2.58
34023001803,2176244,19135,34,"Census Tract 18.03, Middlesex County, New Jersey",3790,1.29
34023001804,2097336,0,34,"Census Tract 18.04, Middlesex County, New Jersey",3724,5.11
34023001805,4086533,6158,34,"Census Tract 18.05, Middlesex County, New Jersey",5604,0
34023001806,17579182,1461475,34,"Census Tract 18.06, Middlesex County, New Jersey",3777,6.5
34023001901,2850476,35335,34,"Census Tract 19.01, Middlesex County, New Jersey",5041,4.09
34023001902,843766,0,34,"Census Tract 19.02, Middlesex County, New Jersey",2233,4.51
34023001903,1255412,0,34,"Census Tract 19.03, Middlesex County, New Jersey",4078,4.41
34023002000,2615366,5082,34,"Census Tract 20, Middlesex County, New Jersey",4629,3.93
34023002101,1241167,0,34,"Census Tract 21.01, Middlesex County, New Jersey",2264,0.9
34023002102,1849641,0,34,"Census Tract 21.02, Middlesex County, New Jersey",4072,0
34023002200,1642889,1241,34,"Census Tract 22, Middlesex County, New Jersey",4017,3.87
34023002301,1709051,0,34,"Census Tract 23.01, Middlesex County, New Jersey",4044,2.73
34023002302,1718210,0,34,"Census Tract 23.02, Middlesex County, New Jersey",3971,0
34023002401,2733247,647,34,"Census Tract 24.01, Middlesex County, New Jersey",5789,4.31
34023002402,2591873,8851,34,"Census Tract 24.02, Middlesex County, New Jersey",1367,0
34023002500,2430694,0,34,"Census Tract 25, Middlesex County, New Jersey",7213,0
34023002603,1900996,0,34,"Census Tract 26.03, Middlesex County, New Jersey",4918,10.01
34023002604,3171751,1380,34,"Census Tract 26.04, Middlesex County, New Jersey",6382,7.6
34023002605,1278628,0,34,"Census Tract 26.05, Middlesex County, New Jersey",2661,9.03
34023002701,2056772,0,34,"Census Tract 27.01, Middlesex County, New Jersey",4696,3.11
34023002703,2118399,0,34,"Census Tract 27.03, Middlesex County, New Jersey",7117,9.98
34023002805,1356258,0,34,"Census Tract 28.05, Middlesex County, New Jersey",2632,2.85
34023002901,2125046,20842,34,"Census Tract 29.01, Middlesex County, New Jersey",3318,0
34023002902,951053,0,34,"Census Tract 29.02, Middlesex County, New Jersey",3224,5.19
34023003001,1804444,5596,34,"Census Tract 30.01, Middlesex County, New Jersey",4533,5.15
34023003002,4044544,10275,34,"Census Tract 30.02, Middlesex County, New Jersey",6162,1
34023003101,1747357,1333,34,"Census Tract 31.01, Middlesex County, New Jersey",2952,4.62
34023003102,1529092,0,34,"Census Tract 31.02, Middlesex County, New Jersey",4962,2.59
34023003201,1293617,0,34,"Census Tract 32.01, Middlesex County, New Jersey",3900,3.72
34023003203,1691739,0,34,"Census Tract 32.03, Middlesex County, New Jersey",4076,6.51
34023003300,4085511,263211,34,"Census Tract 33, Middlesex County, New Jersey",6409,15.6
34023003401,5203498,1507518,34,"Census Tract 34.01, Middlesex County, New Jersey",4113,2.31
34023003500,2782504,78751,34,"Census Tract 35, Middlesex County, New Jersey",3749,7.17
34023003601,1313825,734,34,"Census Tract 36.01, Middlesex County, New Jersey",7995,4.6
34023003700,1226821,7162,34,"Census Tract 37, Middlesex County, New Jersey",3632,3.99
34023003801,1300710,0,34,"Census Tract 38.01, Middlesex County, New Jersey",5712,1.86
34023003802,412846,0,34,"Census Tract 38.02, Middlesex County, New Jersey",4091,28.44
34023004000,2084426,9996,34,"Census Tract 40, Middlesex County, New Jersey",4956,10.65
34023004100,544514,0,34,"Census Tract 41, Middlesex County, New Jersey",3037,9.29
34023004200,589567,0,34,"Census Tract 42, Middlesex County, New Jersey",3349,23.19
34023004300,639457,0,34,"Census Tract 43, Middlesex County, New Jersey",3689,35.8
34023004400,472411,0,34,"Census Tract 44, Middlesex County, New Jersey",4915,25.99
34023004501,502190,0,34,"Census Tract 45.01, Middlesex County, New Jersey",3778,16.4
34023004502,2849952,1200575,34,"Census Tract 45.02, Middlesex County, New Jersey",3931,21.56
34023004600,735802,266102,34,"Census Tract 46, Middlesex County, New Jersey",6419,21.48
34023004700,648594,0,34,"Census Tract 47, Middlesex County, New Jersey",4146,18.43
34023004800,1724461,694047,34,"Census Tract 48, Middlesex County, New Jersey",6417,12.53
34023004900,586203,182560,34,"Census Tract 49, Middlesex County, New Jersey",5134,8.15
34023005000,697209,1012019,34,"Census Tract 50, Middlesex County, New Jersey",5507,17.42
34023005100,1631211,389513,34,"Census Tract 51, Middlesex County, New Jersey",6909,3.46
34023005200,548120,0,34,"Census Tract 52, Middlesex County, New Jersey",5726,37.9
34023005300,423510,0,34,"Census Tract 53, Middlesex County, New Jersey",3721,26.91
34023005500,3062466,0,34,"Census Tract 55, Middlesex County, New Jersey",3816,37.56
34023005601,783607,0,34,"Census Tract 56.01, Middlesex County, New Jersey",3264,2.04
34023005602,693787,0,34,"Census Tract 56.02, Middlesex County, New Jersey",7018,15.68
34023005700,723125,0,34,"Census Tract 57, Middlesex County, New Jersey",6086,30.35
34023005800,519420,0,34,"Census Tract 58, Middlesex County, New Jersey",5193,33.11
34023006001,1932515,435483,34,"Census Tract 60.01, Middlesex County, New Jersey",2336,3.98
34023006002,2221844,275469,34,"Census Tract 60.02, Middlesex County, New Jersey",5907,31.98
34023006101,3298264,0,34,"Census Tract 61.01, Middlesex County, New Jersey",5594,8.32
34023006103,2845233,9920,34,"Census Tract 61.03, Middlesex County, New Jersey",5618,4.78
34023006104,3023283,0,34,"Census Tract 61.04, Middlesex County, New Jersey",4184,0
34023006204,1170009,0,34,"Census Tract 62.04, Middlesex County, New Jersey",1582,2.05
34023006205,3828907,34049,34,"Census Tract 62.05, Middlesex County, New Jersey",6799,1.44
34023006206,4154018,405821,34,"Census Tract 62.06, Middlesex County, New Jersey",2260,1.4
34023006207,4017445,12954,34,"Census Tract 62.07, Middlesex County, New Jersey",7796,4.08
34023006208,4880626,5320,34,"Census Tract 62.08, Middlesex County, New Jersey",7566,3.41
34023006209,3944719,246620,34,"Census Tract 62.09, Middlesex County, New Jersey",2468,19.85
34023006300,4023810,106413,34,"Census Tract 63, Middlesex County, New Jersey",6994,0.79
34023006403,6114286,646478,34,"Census Tract 64.03, Middlesex County, New Jersey",2857,4.36
34023006500,5178979,530,34,"Census Tract 65, Middlesex County, New Jersey",6864,1.88
34023006601,10989290,484871,34,"Census Tract 66.01, Middlesex County, New Jersey",2233,0.93
34023006604,8423890,372,34,"Census Tract 66.04, Middlesex County, New Jersey",6797,3.18
34023006605,4846389,79472,34,"Census Tract 66.05, Middlesex County, New Jersey",4080,4.38
34023006606,2886927,0,34,"Census Tract 66.06, Middlesex County, New Jersey",2884,0.81
34023006607,2631662,0,34,"Census Tract 66.07, Middlesex County, New Jersey",2911,2.63
34023006608,2355461,849,34,"Census Tract 66.08, Middlesex County, New Jersey",4008,5.86
34023006701,3461695,97412,34,"Census Tract 67.01, Middlesex County, New Jersey",3882,1.31
34023006703,3526322,109478,34,"Census Tract 67.03, Middlesex County, New Jersey",6321,4.08
34023006800,2502459,137913,34,"Census Tract 68, Middlesex County, New Jersey",4463,5.78
34023006900,963760,84820,34,"Census Tract 69, Middlesex County, New Jersey",3853,12.44
34023007000,3746778,178290,34,"Census Tract 70, Middlesex County, New Jersey",7691,10.4
34023007101,4268062,693468,34,"Census Tract 71.01, Middlesex County, New Jersey",3597,2.24
34023007102,2186493,125193,34,"Census Tract 71.02, Middlesex County, New Jersey",4733,4.96
34023007103,8916440,540352,34,"Census Tract 71.03, Middlesex County, New Jersey",5742,6.68
34023007202,2711365,6269,34,"Census Tract 72.02, Middlesex County, New Jersey",4125,1.64
34023007203,2161942,86270,34,"Census Tract 72.03, Middlesex County, New Jersey",5000,6.93
34023007301,3030414,3662,34,"Census Tract 73.01, Middlesex County, New Jersey",3300,3.22
34023007303,984478,0,34,"Census Tract 73.03, Middlesex County, New Jersey",1976,2.46
34023007305,1652402,0,34,"Census Tract 73.05, Middlesex County, New Jersey",3585,8.29
34023007306,1404603,83810,34,"Census Tract 73.06, Middlesex County, New Jersey",3440,5.12
34023007402,4271704,3036378,34,"Census Tract 74.02, Middlesex County, New Jersey",5062,5.85
34023007500,2235927,1857724,34,"Census Tract 75, Middlesex County, New Jersey",3480,6.6
34023007600,1746799,1151280,34,"Census Tract 76, Middlesex County, New Jersey",6234,4.98
34023007702,27854168,122029,34,"Census Tract 77.02, Middlesex County, New Jersey",6612,9.65
34023007703,3308143,468930,34,"Census Tract 77.03, Middlesex County, New Jersey",3511,2.48
34023007704,1896492,0,34,"Census Tract 77.04, Middlesex County, New Jersey",2651,7.03
34023007801,14573177,282092,34,"Census Tract 78.01, Middlesex County, New Jersey",2985,5.91
34023007804,5272119,2950,34,"Census Tract 78.04, Middlesex County, New Jersey",5821,9.89
34023007805,1886031,0,34,"Census Tract 78.05, Middlesex County, New Jersey",4065,3.14
34023007806,2140746,0,34,"Census Tract 78.06, Middlesex County, New Jersey",4560,3.77
34023007905,1735990,0,34,"Census Tract 79.05, Middlesex County, New Jersey",2586,2.27
34023007906,1613201,0,34,"Census Tract 79.06, Middlesex County, New Jersey",1266,11.33
34023007907,2903119,1967,34,"Census Tract 79.07, Middlesex County, New Jersey",3132,1.22
34023007908,2587615,74961,34,"Census Tract 79.08, Middlesex County, New Jersey",6013,18.99
34023007909,6477193,16797,34,"Census Tract 79.09, Middlesex County, New Jersey",3475,2.24
34023007910,6281622,101505,34,"Census Tract 79.10, Middlesex County, New Jersey",3470,11.92
34023007911,5803726,8685,34,"Census Tract 79.11, Middlesex County, New Jersey",4075,1.65
34023007913,3860972,3089,34,"Census Tract 79.13, Middlesex County, New Jersey",3849,6.69
34023007914,3056218,727,34,"Census Tract 79.14, Middlesex County, New Jersey",3191,6.78
34023008001,7638758,6023162,34,"Census Tract 80.01, Middlesex County, New Jersey",6130,3.89
34023008101,3884432,278703,34,"Census Tract 81.01, Middlesex County, New Jersey",4142,4.34
34023008102,2105615,757,34,"Census Tract 81.02, Middlesex County, New Jersey",3970,0
34023008103,2145337,126737,34,"Census Tract 81.03, Middlesex County, New Jersey",2317,2.88
34023008204,5307929,36912,34,"Census Tract 82.04, Middlesex County, New Jersey",4476,7.3
34023008205,2634233,81769,34,"Census Tract 82.05, Middlesex County, New Jersey",3719,4.26
34023008206,5080699,67889,34,"Census Tract 82.06, Middlesex County, New Jersey",3697,4.62
34023008207,2666337,14565,34,"Census Tract 82.07, Middlesex County, New Jersey",2965,1.78
34023008209,3124988,0,34,"Census Tract 82.09, Middlesex County, New Jersey",3656,2.47
34023008210,10718465,22173,34,"Census Tract 82.10, Middlesex County, New Jersey",3741,5.31
34023008211,8025888,17258,34,"Census Tract 82.11, Middlesex County, New Jersey",5891,0
34023008212,15975935,238790,34,"Census Tract 82.12, Middlesex County, New Jersey",4554,0
34023008213,32457796,91087,34,"Census Tract 82.13, Middlesex County, New Jersey",5368,3.53
34023008214,22626538,55926,34,"Census Tract 82.14, Middlesex County, New Jersey",10232,2.15
34023008300,2285188,20293,34,"Census Tract 83, Middlesex County, New Jersey",5763,2.26
34023008403,8374970,641,34,"Census Tract 84.03, Middlesex County, New Jersey",7663,0.76
34023008404,3904774,2621,34,"Census Tract 84.04, Middlesex County, New Jersey",4165,3.44
34023008405,4990770,4665,34,"Census Tract 84.05, Middlesex County, New Jersey",5358,2.91
34023008406,1972273,0,34,"Census Tract 84.06, Middlesex County, New Jersey",2187,4.51
34023008501,9281395,29186,34,"Census Tract 85.01, Middlesex County, New Jersey",4862,11.78
34023008502,54738465,812200,34,"Census Tract 85.02, Middlesex County, New Jersey",5942,1.15
34023008504,14097149,160981,34,"Census Tract 85.04, Middlesex County, New Jersey",7330,8.9
34023008505,5162997,29758,34,"Census Tract 85.05, Middlesex County, New Jersey",4909,0.63
34023008506,2666717,3185,34,"Census Tract 85.06, Middlesex County, New Jersey",4270,0.87
34023008601,12066472,412235,34,"Census Tract 86.01, Middlesex County, New Jersey",4995,0.52
34023008602,7920079,240477,34,"Census Tract 86.02, Middlesex County, New Jersey",6091,0
34023008604,8373264,235831,34,"Census Tract 86.04, Middlesex County, New Jersey",5499,1.47
34023008605,1123451,5563,34,"Census Tract 86.05, Middlesex County, New Jersey",3030,4.62
34023008606,982781,7937,34,"Census Tract 86.06, Middlesex County, New Jersey",4339,2.52
34023008700,34403357,388831,34,"Census Tract 87, Middlesex County, New Jersey",4063,1.93
34023008801,6200031,134460,34,"Census Tract 88.01, Middlesex County, New Jersey",4793,4.55
34023009000,5707390,90884,34,"Census Tract 90, Middlesex County, New Jersey",6368,13.99
34023009101,2267388,230039,34,"Census Tract 91.01, Middlesex County, New Jersey",2570,1.68
34023009200,9411227,2759793,34,"Census Tract 92, Middlesex County, New Jersey",4677,4.32
34023009300,1013220,248230,34,"Census Tract 93, Middlesex County, New Jersey",5768,39.31
34023009400,6006073,65207,34,"Census Tract 94, Middlesex County, New Jersey",6574,3.06
34023980000,4335805,1314354,34,"Census Tract 9800, Middlesex County, New Jersey",8,0
34023980100,4720182,1274625,34,"Census Tract 9801, Middlesex County, New Jersey",51,0
34023980200,2104043,1631,34,"Census Tract 9802, Middlesex County, New Jersey",5751,17.39
34025800101,1235913,1473751,34,"Census Tract 8001.01, Monmouth County, New Jersey",3384,0
34025800102,681169,199436,34,"Census Tract 8001.02, Monmouth County, New Jersey",1191,14.12
34025800200,3273914,8543219,34,"Census Tract 8002, Monmouth County, New Jersey",4409,3.03
34025800400,5274680,6946240,34,"Census Tract 8004, Monmouth County, New Jersey",3482,2.04
34025800500,4610278,8816958,34,"Census Tract 8005, Monmouth County, New Jersey",4465,2.1
34025800601,3274087,4921868,34,"Census Tract 8006.01, Monmouth County, New Jersey",4987,1
34025800602,2214518,1528,34,"Census Tract 8006.02, Monmouth County, New Jersey",3335,1.93
34025800701,3019057,4680,34,"Census Tract 8007.01, Monmouth County, New Jersey",4986,8.77
34025800702,3698330,4315,34,"Census Tract 8007.02, Monmouth County, New Jersey",3801,1.9
34025800800,5560937,5114,34,"Census Tract 8008, Monmouth County, New Jersey",6134,5.08
34025800900,21708861,3645041,34,"Census Tract 8009, Monmouth County, New Jersey",6076,2
34025801000,6489457,46841,34,"Census Tract 8010, Monmouth County, New Jersey",4506,0.91
34025801100,9669173,18918,34,"Census Tract 8011, Monmouth County, New Jersey",4554,1.34
34025801200,6399124,14101,34,"Census Tract 8012, Monmouth County, New Jersey",3615,4.11
34025801300,8344235,657496,34,"Census Tract 8013, Monmouth County, New Jersey",5754,4.68
34025801400,3603139,531956,34,"Census Tract 8014, Monmouth County, New Jersey",4013,0
34025801500,14457587,551108,34,"Census Tract 8015, Monmouth County, New Jersey",6901,0.95
34025801600,1761868,5498422,34,"Census Tract 8016, Monmouth County, New Jersey",5146,5.61
34025801700,1066779,34298385,34,"Census Tract 8017, Monmouth County, New Jersey",4814,7.46
34025801800,4616250,257859,34,"Census Tract 8018, Monmouth County, New Jersey",5722,0
34025801900,1347924,24427,34,"Census Tract 8019, Monmouth County, New Jersey",3522,4.99
34025802000,2229517,166123,34,"Census Tract 8020, Monmouth County, New Jersey",3637,1.23
34025802100,5197069,105462,34,"Census Tract 8021, Monmouth County, New Jersey",6530,6.27
34025802200,2157652,146654,34,"Census Tract 8022, Monmouth County, New Jersey",3988,3.91
34025802300,3324432,4729,34,"Census Tract 8023, Monmouth County, New Jersey",4348,0
34025802400,3745686,1103,34,"Census Tract 8024, Monmouth County, New Jersey",5487,2.05
34025802500,2346642,5406460,34,"Census Tract 8025, Monmouth County, New Jersey",3044,1.78
34025802600,3041090,39285,34,"Census Tract 8026, Monmouth County, New Jersey",5630,7.11
34025802700,3150224,258725,34,"Census Tract 8027, Monmouth County, New Jersey",3936,4.04
34025802800,3052533,0,34,"Census Tract 8028, Monmouth County, New Jersey",4580,1.21
34025802900,2501600,90587,34,"Census Tract 8029, Monmouth County, New Jersey",2084,0
34025803000,3558564,263753,34,"Census Tract 8030, Monmouth County, New Jersey",5808,9.96
34025803100,2310024,103190,34,"Census Tract 8031, Monmouth County, New Jersey",3828,3.61
34025803201,3898597,7289,34,"Census Tract 8032.01, Monmouth County, New Jersey",3872,5.23
34025803202,12245088,12912,34,"Census Tract 8032.02, Monmouth County, New Jersey",6145,1.79
34025803300,30080263,509309,34,"Census Tract 8033, Monmouth County, New Jersey",7384,0.77
34025803400,1704600,146233,34,"Census Tract 8034, Monmouth County, New Jersey",5579,12.53
34025803500,968314,0,34,"Census Tract 8035, Monmouth County, New Jersey",2700,3.69
34025803601,919332,916493,34,"Census Tract 8036.01, Monmouth County, New Jersey",1979,0
34025803602,929003,93,34,"Census Tract 8036.02, Monmouth County, New Jersey",2606,4.41
34025803700,4127084,1342610,34,"Census Tract 8037, Monmouth County, New Jersey",6182,1.75
34025803800,9103560,3172460,34,"Census Tract 8038, Monmouth County, New Jersey",3511,0.74
34025803900,4019620,2124961,34,"Census Tract 8039, Monmouth County, New Jersey",3754,0.63
34025804100,2698711,2669732,34,"Census Tract 8041, Monmouth County, New Jersey",3201,0.99
34025804200,7024115,1573064,34,"Census Tract 8042, Monmouth County, New Jersey",6096,2.25
34025804600,7729219,61430,34,"Census Tract 8046, Monmouth County, New Jersey",3439,1.83
34025804801,17672514,121420,34,"Census Tract 8048.01, Monmouth County, New Jersey",7003,3.06
34025804802,6218693,54017,34,"Census Tract 8048.02, Monmouth County, New Jersey",2833,0
34025805001,2514939,29000,34,"Census Tract 8050.01, Monmouth County, New Jersey",5322,5.47
34025805100,7568474,61183,34,"Census Tract 8051, Monmouth County, New Jersey",4194,4.97
34025805300,6398635,1495464,34,"Census Tract 8053, Monmouth County, New Jersey",5917,1.15
34025805400,2108715,843794,34,"Census Tract 8054, Monmouth County, New Jersey",4704,15.67
34025805500,1593076,304474,34,"Census Tract 8055, Monmouth County, New Jersey",4047,13.4
34025805600,611362,5719,34,"Census Tract 8056, Monmouth County, New Jersey",2539,19.16
34025805700,1022872,0,34,"Census Tract 8057, Monmouth County, New Jersey",2985,4.35
34025805800,1279834,502276,34,"Census Tract 8058, Monmouth County, New Jersey",3859,14.47
34025805900,1461911,0,34,"Census Tract 8059, Monmouth County, New Jersey",6092,8.78
34025806000,1882129,782096,34,"Census Tract 8060, Monmouth County, New Jersey",4173,12.23
