CMPLNT_NUM,CMPLNT_FR_,CMPLNT_F_1,CMPLNT_TO_,CMPLNT_T_1,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_C,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_C,LOC_OF_OCC,PREM_TYP_D,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
984741885,2/12/2016,5:00:00,,,2/22/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,406","236,126",40.81470853,-73.85854373,"(40.814708525, -73.858543734)"
487626808,5/6/2010,14:30:00,5/6/2010,15:10:00,5/6/2010,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,"1,023,360","189,394",40.68644136,-73.8589817,"(40.686441359, -73.858981699)"
429000539,1/29/2014,18:00:00,,,1/29/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,266","244,631",40.83805292,-73.85900005,"(40.838052921, -73.859000051)"
235393768,7/25/2008,16:30:00,7/25/2008,17:00:00,7/25/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,266","244,631",40.83805292,-73.85900005,"(40.838052921, -73.859000051)"
391856822,3/12/2009,16:10:00,,,3/12/2009,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,"1,023,120","262,337",40.88665114,-73.859425,"(40.886651136, -73.859424999)"
508004518,1/19/2014,8:00:00,1/19/2014,16:40:00,1/19/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,070","254,194",40.86430136,-73.85965301,"(40.864301356, -73.859653011)"
565549659,8/28/2008,18:00:00,,,9/5/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,069","243,845",40.83589645,-73.85971654,"(40.835896449, -73.859716544)"
278326393,12/11/2008,15:00:00,,,12/15/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,"1,023,046","258,182",40.87524729,-73.85971669,"(40.875247292, -73.85971669)"
619569432,9/19/2013,19:00:00,,,9/19/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,023,074","238,719",40.82182704,-73.85972814,"(40.821827039, -73.859728138)"
941147786,9/25/2016,10:30:00,9/25/2016,11:00:00,9/25/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,"1,023,058","214,559",40.75551446,-73.85992553,"(40.755514464, -73.85992553)"
100700874,2/15/2010,17:45:00,2/15/2010,18:30:00,2/15/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,FAST FOOD,,,"1,023,009","205,046",40.7294039,-73.86015721,"(40.729403895, -73.860157209)"
355987155,7/12/2007,8:30:00,,,7/12/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,"1,022,943","240,733",40.82735547,-73.86018983,"(40.827355465, -73.860189834)"
315316738,3/25/2009,17:45:00,,,3/25/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,"1,022,895","259,472",40.8787886,-73.86025526,"(40.878788602, -73.860255257)"
175711072,11/30/2011,21:00:00,,,12/1/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,918","235,907",40.81410958,-73.86030798,"(40.814109582, -73.860307976)"
846588574,2/13/2011,1:30:00,2/13/2011,1:50:00,2/13/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,995","182,416",40.66728995,-73.8603379,"(40.667289951, -73.860337899)"
520845870,9/14/2007,17:15:00,9/14/2007,17:20:00,9/14/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,"1,022,995","182,416",40.66728995,-73.8603379,"(40.667289951, -73.860337899)"
309991486,9/20/2014,9:00:00,9/20/2014,10:32:00,9/20/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,718","236,788",40.81652855,-73.86102545,"(40.81652855, -73.861025453)"
463267705,11/6/2009,21:00:00,11/7/2009,0:57:00,11/7/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,748","213,239",40.75189276,-73.86105202,"(40.751892758, -73.861052018)"
593832549,4/5/2014,5:00:00,4/5/2014,5:55:00,4/5/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,676","245,027",40.83914241,-73.86113,"(40.839142413, -73.861130002)"
315840364,6/28/2009,15:00:00,6/29/2009,10:00:00,7/3/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,676","245,027",40.83914241,-73.86113,"(40.839142413, -73.861130002)"
787362747,4/14/2008,22:37:00,4/14/2008,23:45:00,4/15/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,609","244,279",40.83708966,-73.86137642,"(40.837089663, -73.861376417)"
501312816,12/6/2007,11:30:00,12/6/2007,11:40:00,12/6/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,557","211,637",40.74749651,-73.86175051,"(40.747496506, -73.861750511)"
617565187,7/30/2014,20:10:00,7/30/2014,20:37:00,7/30/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,,PARK/PLAYGROUND,,,"1,022,478","243,347",40.83453216,-73.86185515,"(40.834532163, -73.861855147)"
341153687,10/2/2012,1:56:00,10/2/2012,2:30:00,10/2/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,RESIDENCE - APT. HOUSE,,,"1,022,452","237,012",40.81714452,-73.86198517,"(40.817144522, -73.861985173)"
766994888,10/2/2012,0:19:00,10/2/2012,0:50:00,10/2/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,RESIDENCE - APT. HOUSE,,,"1,022,452","237,012",40.81714452,-73.86198517,"(40.817144522, -73.861985173)"
617328898,10/2/2012,0:19:00,10/2/2012,0:50:00,10/2/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,RESIDENCE - APT. HOUSE,,,"1,022,452","237,012",40.81714452,-73.86198517,"(40.817144522, -73.861985173)"
761670561,4/24/2007,15:00:00,4/24/2007,15:05:00,4/24/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,"1,022,427","250,586",40.85440129,-73.86199824,"(40.854401294, -73.861998236)"
224735644,2/1/2010,13:50:00,2/1/2010,14:00:00,2/1/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,"1,022,413","213,659",40.753047,-73.86225874,"(40.753047002, -73.862258735)"
660875114,2/7/2007,20:00:00,,,2/8/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,364","239,004",40.82261238,-73.86229179,"(40.822612375, -73.862291786)"
532865276,10/3/2006,16:00:00,,,10/3/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,364","239,004",40.82261238,-73.86229179,"(40.822612375, -73.862291786)"
860525254,8/12/2006,12:15:00,8/12/2006,12:20:00,8/12/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,364","239,004",40.82261238,-73.86229179,"(40.822612375, -73.862291786)"
633392480,4/29/2009,8:00:00,4/29/2009,17:30:00,4/30/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,"1,022,431","186,744",40.67917178,-73.86234642,"(40.679171776, -73.862346422)"
264043642,5/18/2012,1:45:00,5/18/2012,2:05:00,5/18/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,398","191,981",40.69354627,-73.86243575,"(40.69354627, -73.862435747)"
160058167,1/29/2013,18:00:00,3/19/2013,11:59:00,3/19/2013,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,"1,022,337","183,744",40.67093787,-73.86270228,"(40.670937865, -73.862702275)"
700921323,3/7/2016,19:40:00,,,3/7/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,022,187","245,611",40.84074744,-73.86289394,"(40.840747435, -73.862893941)"
886378032,7/26/2010,9:00:00,7/26/2010,9:30:00,7/29/2010,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,"1,022,069","259,203",40.87805386,-73.86324371,"(40.878053859, -73.863243713)"
702679575,4/8/2006,13:00:00,4/8/2006,13:00:00,4/8/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,"1,022,130","213,853",40.7535807,-73.86327908,"(40.753580699, -73.863279081)"
232584267,9/22/2006,10:58:00,9/22/2006,11:15:00,9/22/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,PUBLIC SCHOOL,,,"1,022,123","209,882",40.74268134,-73.86332671,"(40.742681344, -73.863326708)"
956168643,7/14/2008,18:30:00,7/15/2008,8:30:00,7/15/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,"1,022,049","238,538",40.82133469,-73.86343254,"(40.821334691, -73.863432536)"
906477035,2/15/2014,12:00:00,4/10/2014,10:35:00,4/10/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,HOTEL/MOTEL,,,"1,022,081","185,162",40.67483105,-73.86361717,"(40.674831051, -73.863617165)"
641609551,3/4/2014,12:00:00,3/4/2014,14:30:00,3/4/2014,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,HOTEL/MOTEL,,,"1,022,081","185,162",40.67483105,-73.86361717,"(40.674831051, -73.863617165)"
979949357,4/1/2011,11:00:00,4/1/2011,11:30:00,4/1/2011,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,"1,022,023","210,129",40.74335973,-73.8636862,"(40.743359725, -73.863686197)"
932352654,12/14/2006,14:50:00,12/14/2006,14:55:00,12/14/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,"1,021,919","257,862",40.87437387,-73.86379367,"(40.874373873, -73.863793669)"
219768504,6/25/2006,8:00:00,6/26/2006,0:05:00,6/26/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,"1,022,010","191,372",40.69187637,-73.86383833,"(40.691876371, -73.863838328)"
404787014,3/30/2007,19:50:00,3/30/2007,23:00:00,3/31/2007,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,RESIDENCE - APT. HOUSE,,,"1,021,917","251,014",40.85557822,-73.86383939,"(40.855578216, -73.863839389)"
456256516,4/30/2014,8:25:00,,,4/30/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,"1,021,998","186,236",40.67777929,-73.86391037,"(40.67777929, -73.863910372)"
806417639,6/3/2010,10:31:00,6/20/2010,20:00:00,6/21/2010,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,987","188,565",40.68417191,-73.86393699,"(40.684171906, -73.863936988)"
116017676,12/22/2009,13:00:00,12/22/2009,13:01:00,12/22/2009,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,874","237,306",40.81795395,-73.86407172,"(40.817953948, -73.864071722)"
845914177,6/11/2014,12:20:00,6/11/2014,12:30:00,6/11/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,PINK,"1,021,910","182,503",40.66753343,-73.86424849,"(40.667533427, -73.86424849)"
798739974,9/1/2014,18:29:00,9/1/2014,18:35:00,9/2/2014,124,KIDNAPPING,186,LURING A CHILD,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,STREET,,,"1,021,837","210,885",40.74543555,-73.86435321,"(40.745435546, -73.864353209)"
245786019,6/29/2010,15:00:00,7/2/2010,11:45:00,7/2/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,804","207,825",40.73703676,-73.86448939,"(40.737036757, -73.864489386)"
740168290,10/27/2006,6:15:00,10/28/2006,0:55:00,10/28/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,756","236,492",40.81572025,-73.86450259,"(40.815720251, -73.864502585)"
900469704,5/19/2006,4:20:00,5/19/2006,5:32:00,5/19/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,688","244,893",40.83877887,-73.86470137,"(40.838778865, -73.864701374)"
147371583,5/10/2011,16:00:00,10/3/2011,19:00:00,10/21/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE-HOUSE,,,"1,021,728","204,690",40.72843228,-73.86478109,"(40.728432283, -73.86478109)"
102136388,8/29/2012,18:30:00,8/29/2012,18:50:00,8/29/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BRONXDALE,"1,021,623","240,919",40.82787167,-73.86495842,"(40.827871665, -73.864958422)"
303630748,5/5/2009,8:00:00,5/6/2009,6:30:00,5/6/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,"1,021,665","186,211",40.67771208,-73.86511106,"(40.677712084, -73.865111058)"
902250508,12/6/2014,18:30:00,12/11/2014,10:20:00,12/11/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,522","256,468",40.87054946,-73.86523694,"(40.87054946, -73.865236939)"
458915636,10/3/2007,11:00:00,10/3/2007,18:25:00,10/4/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,MONROE,"1,021,543","239,271",40.82334872,-73.86525665,"(40.823348717, -73.865256652)"
212729752,10/16/2006,5:00:00,10/19/2006,18:00:00,10/19/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,MONROE,"1,021,543","239,271",40.82334872,-73.86525665,"(40.823348717, -73.865256652)"
334811913,6/8/2014,1:17:00,,,6/8/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,"1,021,568","185,710",40.67633736,-73.86546354,"(40.676337363, -73.86546354)"
371345870,1/1/2012,4:58:00,1/1/2012,5:50:00,1/1/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,319","253,788",40.86319454,-73.86598575,"(40.863194537, -73.86598575)"
802506637,6/4/2015,23:30:00,6/4/2015,23:40:00,6/4/2015,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,396","183,855",40.67124653,-73.86609385,"(40.671246534, -73.866093853)"
218925123,7/16/2011,12:45:00,7/16/2011,12:50:00,7/16/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,396","183,855",40.67124653,-73.86609385,"(40.671246534, -73.866093853)"
982079212,8/23/2008,10:00:00,,,8/25/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,396","183,855",40.67124653,-73.86609385,"(40.671246534, -73.866093853)"
861086397,11/11/2006,16:30:00,11/21/2006,18:00:00,11/21/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,340","205,448",40.73051444,-73.86617681,"(40.73051444, -73.866176811)"
671391997,9/26/2015,14:20:00,9/26/2015,14:22:00,9/26/2015,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,"1,021,279","244,027",40.83640367,-73.86618427,"(40.836403673, -73.866184268)"
507152710,12/5/2006,16:33:00,12/5/2006,17:00:00,12/5/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,BRONXDALE,"1,021,275","240,025",40.82541936,-73.86622081,"(40.825419359, -73.866220811)"
441288249,6/28/2009,12:00:00,8/22/2009,14:20:00,8/22/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,"1,021,290","184,415",40.67278405,-73.86647289,"(40.67278405, -73.866472894)"
354735859,4/2/2011,10:00:00,4/3/2011,20:00:00,4/3/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE-HOUSE,,,"1,021,111","240,829",40.82762679,-73.86680897,"(40.827626793, -73.866808966)"
785997068,1/1/2006,11:00:00,3/1/2006,21:00:00,8/9/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,RESIDENCE - APT. HOUSE,,,"1,021,156","202,326",40.72194609,-73.86685782,"(40.721946088, -73.866857823)"
870720560,2/10/2010,19:30:00,,,2/12/2010,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,"1,021,190","177,273",40.65318128,-73.86687252,"(40.653181277, -73.866872521)"
538811018,7/10/2015,17:00:00,7/10/2015,18:30:00,7/10/2015,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,PINK,"1,021,153","182,357",40.66713588,-73.86697804,"(40.667135877, -73.866978042)"
608114499,9/11/2007,6:30:00,9/11/2007,6:40:00,9/11/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,"1,021,060","212,720",40.75047542,-73.86714729,"(40.750475424, -73.867147287)"
150716858,11/24/2007,12:15:00,11/24/2007,12:40:00,11/24/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,49,REAR OF,STREET,,,"1,020,963","246,821",40.8440737,-73.86731095,"(40.844073701, -73.867310948)"
822896057,2/16/2012,13:51:00,,,2/16/2012,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,"1,020,921","253,797",40.8632209,-73.86742459,"(40.863220901, -73.867424589)"
379647719,11/20/2014,13:00:00,11/20/2014,20:08:00,11/20/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,"1,020,865","260,336",40.88116867,-73.86759131,"(40.881168666, -73.867591313)"
985926051,5/7/2008,10:00:00,,,6/17/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,"1,020,865","260,336",40.88116867,-73.86759131,"(40.881168666, -73.867591313)"
465587568,1/19/2013,13:36:00,1/19/2013,14:30:00,1/19/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,"1,020,853","259,563",40.87904707,-73.86763893,"(40.879047073, -73.867638932)"
756184287,10/10/2010,19:45:00,10/10/2010,19:45:00,10/10/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,"1,020,868","210,625",40.74472598,-73.86785166,"(40.744725978, -73.867851656)"
